cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status
6.718789213,1,Tier 2,USA,Top 100,1,74.11825584,52.9242768,Data Science,Healthcare,4.894742634,Placed
6.767636867,2,Tier 2,Germany,300+,0,71.03031685,72.79154588,AI/ML,Healthcare,3.691364764,Placed
5.894726625,4,Tier 1,Canada,300+,5,43.4793647,57.84866025,Cybersecurity,Finance,2.071043737,Not Placed
5.278547679,2,Tier 3,Germany,Top 100,0,56.99021317,85.47164893,Core CS,Tech,5.622268368,Not Placed
6.60566538,2,Tier 2,USA,300+,2,70.98615348,53.47590177,Cybersecurity,Consulting,5.067204896,Not Placed
8.578033741,0,Tier 1,India,100-300,4,89.13618197,46.37455492,Cloud,Consulting,6.312892396,Placed
6.528582679,1,Tier 3,USA,Top 100,0,49.1192283,62.00025606,Data Science,Manufacturing,4.977041014,Placed
7.420749824,1,Tier 1,UK,100-300,3,66.96666786,56.91683944,Cloud,Healthcare,4.218090955,Placed
6.093263185,0,Tier 3,India,300+,0,65.68618436,56.1097133,Core CS,Tech,5.743286292,Placed
7.084603033,1,Tier 2,India,Top 100,0,90.78005047,92.18003091,AI/ML,Tech,4.059578984,Placed
7.628640127,1,Tier 2,Germany,300+,3,64.05377005,66.02282623,Core CS,Tech,5.921392206,Placed
6.642788038,1,Tier 2,USA,300+,0,83.68057673,60.39146931,AI/ML,Healthcare,6.34616368,Not Placed
6.752231351,2,Tier 3,India,Top 100,1,83.22269443,74.63897544,Cybersecurity,Other,7.053612635,Not Placed
7.067614781,1,Tier 3,Canada,100-300,0,48.72132977,73.69236825,Data Science,Finance,3.602882508,Placed
6.852078291,0,Tier 3,USA,100-300,2,59.96453479,39.57412991,Cybersecurity,Tech,3.718035924,Placed
6.559107008,2,Tier 1,USA,300+,1,94.86390881,58.80517013,Data Science,Other,2.996940797,Not Placed
6.380968641,0,Tier 2,USA,100-300,1,96.53836115,59.4242041,AI/ML,Tech,6.866670526,Not Placed
6.551855168,1,Tier 3,India,Top 100,1,78.04045517,74.92888561,AI/ML,Healthcare,4.451672872,Placed
6.514116453,0,Tier 2,India,100-300,1,39.29826072,91.99701048,Data Science,Finance,4.07166929,Not Placed
7.658058337,1,Tier 3,Germany,300+,3,60.0460403,55.54478581,Data Science,Other,5.100286642,Placed
7.617358969,0,Tier 1,USA,100-300,0,72.44608905,63.21232271,Core CS,Consulting,4.497389003,Placed
7.55632198,2,Tier 3,UK,300+,0,55.73764264,58.11859903,Data Science,Manufacturing,6.149816901,Placed
7.277203105,1,Tier 2,Canada,Top 100,0,59.5317855,84.2869128,AI/ML,Tech,2.910730696,Placed
7.377925022,0,Tier 1,UK,Top 100,1,69.57088561,68.64474353,Cloud,Consulting,4.495159297,Placed
5.864098269,3,Tier 3,Germany,300+,2,81.42592163,61.53811893,Cybersecurity,Consulting,3.483314215,Not Placed
7.968539642,3,Tier 1,UK,300+,1,66.23694493,59.96470248,AI/ML,Consulting,4.3295762,Placed
6.137823403,0,Tier 3,USA,100-300,0,62.08447284,67.69175766,Cloud,Healthcare,3.857340822,Not Placed
6.29934814,1,Tier 3,UK,300+,4,70.44383986,66.13952294,AI/ML,Other,1.0,Not Placed
6.819474895,2,Tier 2,USA,300+,2,53.50955561,61.06723711,Cybersecurity,Healthcare,5.049536052,Not Placed
8.233821302,3,Tier 2,USA,300+,2,66.98737801,76.37359465,Core CS,Tech,6.886689654,Placed
7.784003389,0,Tier 3,Germany,Top 100,2,61.41194636,44.24104661,Cybersecurity,Finance,6.338259386,Placed
7.261595611,0,Tier 1,Canada,100-300,1,65.2820151,100.0,Cloud,Manufacturing,5.032459381,Placed
6.849438049,2,Tier 3,USA,300+,2,82.3368001,56.39751228,Cloud,Other,6.459317128,Not Placed
7.185755604,0,Tier 3,Canada,100-300,2,74.59855344,85.35498064,Cloud,Tech,4.769123445,Placed
6.554576982,1,Tier 2,Germany,Top 100,4,52.36173795,50.2339218,Core CS,Finance,5.495624916,Placed
6.90078289,1,Tier 3,UK,100-300,4,58.55861347,73.55968446,Cybersecurity,Other,4.791993081,Placed
7.871160478,1,Tier 2,Canada,100-300,0,86.23042012,47.76835892,Core CS,Other,6.067040727,Placed
6.524950874,0,Tier 1,USA,Top 100,0,55.29267654,84.9173625,Data Science,Manufacturing,3.697784219,Placed
7.805384057,0,Tier 3,USA,300+,1,72.97857542,66.56981519,Data Science,Healthcare,3.610194792,Placed
6.475122211,2,Tier 1,Germany,Top 100,0,70.67338993,51.01277208,AI/ML,Other,5.221432954,Not Placed
7.458995537,2,Tier 1,India,100-300,0,70.31342981,45.04581064,Cybersecurity,Other,5.250409369,Placed
5.923216256,3,Tier 3,Germany,300+,0,90.80060869,54.10804713,Cloud,Other,6.527923767,Not Placed
7.359861771,4,Tier 1,India,100-300,0,78.79551432,72.9542704,Core CS,Other,2.408299007,Not Placed
7.70692795,2,Tier 3,USA,300+,0,69.64600627,76.94421226,Core CS,Other,4.858099075,Not Placed
6.910792938,1,Tier 1,USA,300+,3,63.54971143,84.09946763,AI/ML,Consulting,5.298142634,Placed
6.135674137,0,Tier 2,India,Top 100,2,81.75797154,63.43827003,Cloud,Consulting,3.045278017,Placed
6.801636634,4,Tier 2,Germany,100-300,1,78.1378095,78.32446633,Core CS,Tech,3.598381027,Not Placed
6.597022131,0,Tier 2,Canada,100-300,1,64.33282325,74.47714893,Core CS,Consulting,5.522328125,Placed
7.766271705,3,Tier 3,Canada,100-300,3,71.30444686,49.10321687,Cybersecurity,Finance,2.435285897,Placed
6.355862599,1,Tier 3,USA,300+,0,42.88790557,90.31182713,Cloud,Healthcare,5.972804645,Not Placed
6.331722357,0,Tier 2,India,300+,0,71.95732648,39.29698638,AI/ML,Other,3.499831382,Not Placed
6.310952336,0,Tier 2,Germany,300+,0,65.40486521,43.45943709,Core CS,Finance,5.744310965,Placed
6.509430486,4,Tier 3,Germany,100-300,2,64.13059791,38.68077506,Cloud,Tech,4.299646785,Not Placed
6.561439761,1,Tier 3,Germany,100-300,1,89.80936116,40.47728127,Cloud,Consulting,7.452100246,Placed
8.060220872,0,Tier 2,USA,300+,1,100.0,69.19031003,Cloud,Other,5.354470909,Not Placed
6.653872389,0,Tier 2,USA,Top 100,1,58.86189772,49.25334741,Cybersecurity,Consulting,5.293032254,Placed
6.633089091,2,Tier 2,USA,300+,2,71.45253123,73.25717105,Cloud,Tech,2.228612021,Not Placed
5.564646507,2,Tier 1,Canada,300+,1,65.36383219,74.58027641,AI/ML,Manufacturing,5.192216464,Not Placed
7.490232593,1,Tier 2,UK,300+,1,30.0,59.82644635,Core CS,Other,6.862905434,Not Placed
7.343009007,4,Tier 2,USA,300+,2,49.22929803,72.40893769,Cloud,Healthcare,6.418457973,Not Placed
7.274180277,2,Tier 2,India,300+,1,63.99950868,64.22747709,Core CS,Finance,3.85587956,Not Placed
7.983184402,1,Tier 3,Canada,100-300,2,46.44268539,76.32931129,Data Science,Manufacturing,2.756885917,Placed
6.550753803,1,Tier 1,USA,300+,2,63.65505903,86.9672044,Cloud,Finance,5.910095257,Not Placed
5.331281698,6,Tier 1,UK,100-300,2,69.69961668,84.93630458,Cloud,Other,4.536669746,Not Placed
6.513128221,2,Tier 3,India,100-300,0,86.12392992,65.9431766,Cybersecurity,Manufacturing,4.442490975,Placed
8.443478488,0,Tier 2,Canada,100-300,3,69.32517862,73.7073106,Core CS,Healthcare,7.298946032,Placed
7.004090765,2,Tier 1,Canada,100-300,0,59.56023593,69.09528257,Core CS,Healthcare,3.039771516,Not Placed
7.548525114,0,Tier 2,UK,300+,0,65.2109691,69.1062932,Data Science,Healthcare,6.431307211,Placed
7.002700405,1,Tier 3,Canada,300+,1,64.61470522,79.14745449,Data Science,Tech,5.957465791,Placed
6.319055614,1,Tier 2,UK,300+,0,93.22696099,63.40960759,Cloud,Consulting,1.0,Not Placed
7.456943525,1,Tier 1,USA,100-300,3,61.1685657,51.43112741,Cloud,Healthcare,2.013492144,Placed
8.197504219,2,Tier 2,Canada,100-300,2,77.1080104,72.42347045,AI/ML,Healthcare,3.110784025,Not Placed
7.761969576,2,Tier 3,UK,100-300,0,65.90341571,72.38100342,Cybersecurity,Other,3.954797977,Not Placed
7.949908841,1,Tier 2,Germany,100-300,2,60.16424868,60.85425414,Cybersecurity,Manufacturing,5.665890528,Placed
6.618756959,1,Tier 3,Canada,100-300,2,100.0,62.35816433,Cybersecurity,Healthcare,4.131587089,Placed
7.542982455,3,Tier 2,Canada,Top 100,2,70.27670212,56.32206952,Cybersecurity,Healthcare,8.454001743,Not Placed
6.044648479,0,Tier 2,India,Top 100,4,65.91513352,43.92891242,Data Science,Finance,2.258029408,Placed
8.313612128,0,Tier 1,USA,100-300,5,60.95522857,64.35937572,Cybersecurity,Tech,5.816381902,Placed
7.290905506,0,Tier 2,Canada,Top 100,5,86.04834003,69.5377931,Cloud,Other,7.414247091,Placed
6.243403151,1,Tier 2,USA,100-300,2,76.34495245,54.10993604,Data Science,Other,3.96532376,Not Placed
6.495885736,2,Tier 2,Germany,Top 100,1,61.05808726,86.3761254,Cybersecurity,Finance,1.76079335,Not Placed
6.31640523,1,Tier 3,Canada,300+,1,63.31832404,71.47760987,Core CS,Consulting,7.287841887,Not Placed
7.36048273,2,Tier 2,USA,300+,3,67.28129551,83.69782472,Core CS,Other,1.152198302,Placed
7.328440068,0,Tier 2,UK,300+,4,100.0,49.27590143,Cybersecurity,Other,3.793690998,Placed
6.927139312,1,Tier 2,USA,100-300,4,97.31995861,72.56932776,Core CS,Finance,5.093981182,Placed
7.124152547,3,Tier 2,Germany,100-300,1,70.26660023,59.61937367,Cybersecurity,Manufacturing,5.85493473,Not Placed
7.197817162,0,Tier 1,Canada,100-300,2,30.08952377,51.6030427,Data Science,Finance,1.940104123,Not Placed
7.052590128,0,Tier 3,Canada,100-300,3,70.1993757,43.66009637,Core CS,Other,3.420060724,Placed
7.300287757,0,Tier 2,Germany,300+,4,62.94805052,75.03408678,Cloud,Manufacturing,5.623890555,Placed
4.406986128,4,Tier 2,India,300+,1,69.84884503,78.37196762,Cybersecurity,Tech,2.9831908,Not Placed
7.223414271,1,Tier 3,USA,300+,3,63.221622,67.90393901,Cybersecurity,Tech,6.548120627,Placed
6.871664494,1,Tier 2,UK,300+,0,92.39744506,79.09249241,AI/ML,Tech,7.870862527,Placed
7.871629266,1,Tier 3,Germany,300+,1,57.39661266,60.38591935,AI/ML,Tech,4.998018198,Not Placed
7.912200442,1,Tier 2,UK,300+,0,64.0711684,68.87955402,Cloud,Finance,4.686874788,Not Placed
6.691197939,0,Tier 3,UK,100-300,2,100.0,54.89734213,Cloud,Manufacturing,7.061363926,Placed
6.433274586,2,Tier 3,Germany,100-300,1,73.56126231,45.59802646,Cybersecurity,Healthcare,5.374079881,Not Placed
6.367294567,1,Tier 2,USA,300+,2,83.54396127,57.60410291,AI/ML,Healthcare,6.084641615,Placed
6.393203732,1,Tier 2,USA,300+,3,53.69024649,91.58650587,Core CS,Healthcare,6.111168566,Placed
7.416551597,0,Tier 1,Germany,300+,0,87.37129094,65.98775873,Core CS,Manufacturing,5.510327324,Placed
7.682561236,2,Tier 2,USA,Top 100,3,94.88746186,70.07581633,Cybersecurity,Healthcare,6.345505028,Placed
7.178591131,2,Tier 1,UK,300+,0,67.32876768,41.05671023,AI/ML,Healthcare,5.458584827,Not Placed
8.010965342,4,Tier 1,India,300+,1,56.25791155,85.04529239,Cybersecurity,Manufacturing,7.225561457,Placed
6.100702513,1,Tier 1,Canada,300+,4,70.7943621,69.74618172,Data Science,Consulting,7.527274303,Placed
7.074275921,3,Tier 2,UK,Top 100,3,70.68778181,61.29649674,Cybersecurity,Tech,5.289991442,Placed
7.639953522,0,Tier 3,UK,300+,1,72.99005361,78.40136504,Cloud,Finance,5.300658408,Placed
7.286762895,1,Tier 1,Canada,300+,2,67.07630098,72.25664013,Data Science,Healthcare,4.102219864,Placed
7.119024508,1,Tier 2,Canada,Top 100,2,47.04220593,85.13428896,Core CS,Manufacturing,5.342406625,Placed
7.580076629,1,Tier 2,Germany,100-300,1,82.17172301,56.50910813,Cloud,Manufacturing,4.727823362,Placed
6.357252581,1,Tier 3,Germany,300+,3,75.52439454,54.24675322,Data Science,Finance,4.825883349,Not Placed
5.736450961,2,Tier 3,Germany,100-300,2,65.26018655,57.84618242,Cybersecurity,Tech,5.608331815,Not Placed
6.298012782,3,Tier 3,UK,100-300,2,77.520257,66.13219385,Data Science,Healthcare,2.603934805,Not Placed
6.491553727,1,Tier 2,UK,100-300,0,77.4558382,67.68444799,Cloud,Manufacturing,5.223539638,Not Placed
6.88451167,2,Tier 2,Germany,Top 100,4,60.35770143,64.97002798,Data Science,Finance,3.356778758,Placed
7.437811838,0,Tier 1,Canada,100-300,1,76.9217383,61.01805364,Cloud,Tech,7.40054236,Placed
7.927504835,1,Tier 3,India,100-300,1,47.63125712,73.82758578,Core CS,Finance,4.751924693,Placed
7.016978121,1,Tier 3,Canada,100-300,1,81.02965874,80.68830522,Core CS,Consulting,5.887363081,Not Placed
6.347272372,0,Tier 1,India,100-300,2,66.28402026,60.7075405,AI/ML,Finance,4.298183452,Not Placed
7.559052536,1,Tier 3,Germany,Top 100,1,68.50381283,40.51532949,Cloud,Other,5.532383261,Placed
6.016360324,0,Tier 2,USA,300+,2,76.35973579,64.56278031,Data Science,Healthcare,2.372083677,Not Placed
5.452729804,2,Tier 2,UK,300+,1,75.17002159,86.52291237,Cloud,Finance,2.912509927,Not Placed
7.122980085,3,Tier 3,India,100-300,3,63.51345939,59.35423721,AI/ML,Finance,6.056660146,Placed
6.184904034,1,Tier 3,USA,300+,5,81.29593113,60.40419988,Cloud,Finance,3.728676129,Placed
6.635568379,2,Tier 1,India,300+,1,67.76033011,54.77348684,AI/ML,Manufacturing,2.910887641,Not Placed
8.022285324,2,Tier 2,Canada,100-300,3,70.75466017,78.5074235,Data Science,Other,9.236526722,Not Placed
6.690320238,3,Tier 1,UK,300+,2,62.99213761,64.49676391,AI/ML,Tech,2.700245229,Not Placed
7.468239549,2,Tier 1,Canada,100-300,1,40.28899713,66.80668861,Cybersecurity,Consulting,3.407528827,Placed
7.762407599,0,Tier 3,USA,300+,0,76.50750793,56.13738092,Data Science,Other,4.289825352,Placed
7.259566883,1,Tier 2,UK,Top 100,3,60.8189936,64.53626401,Data Science,Tech,3.530723188,Not Placed
7.866440995,1,Tier 2,USA,100-300,1,77.87920718,70.61421345,Data Science,Consulting,5.13741074,Placed
7.976657039,1,Tier 2,India,100-300,4,63.28529105,82.42435294,Cybersecurity,Healthcare,3.698511492,Placed
5.246996919,5,Tier 2,India,100-300,2,100.0,45.6359561,Data Science,Manufacturing,2.911472837,Not Placed
9.000720398,0,Tier 3,Canada,100-300,3,88.26972573,56.25021013,Core CS,Tech,5.524705206,Placed
4.994742744,2,Tier 1,Germany,300+,3,73.12018911,98.22371604,Cloud,Healthcare,2.83544333,Not Placed
8.519905548,1,Tier 3,Canada,300+,1,71.11611255,54.98456297,AI/ML,Consulting,4.876039748,Placed
6.66829848,0,Tier 1,India,Top 100,0,47.93007217,39.82322441,Core CS,Other,2.153529509,Not Placed
7.339111586,1,Tier 3,Canada,100-300,1,50.63642761,46.20244717,Cybersecurity,Other,5.52723819,Not Placed
7.015679693,1,Tier 1,UK,300+,1,89.568004,65.45811254,Cloud,Healthcare,5.737622818,Placed
6.337455549,1,Tier 3,Canada,100-300,3,76.01759604,63.58178054,Cloud,Finance,6.080695746,Placed
5.561428208,2,Tier 1,Canada,Top 100,1,66.41067744,53.94626849,Core CS,Healthcare,4.188476251,Not Placed
5.585495174,2,Tier 1,USA,Top 100,1,44.2443606,64.28490861,Cloud,Manufacturing,6.442008708,Placed
8.136403398,1,Tier 2,India,300+,0,88.3158357,35.21959287,Cloud,Consulting,2.774180694,Placed
7.027206477,0,Tier 2,USA,Top 100,3,61.46251948,74.37326612,Cloud,Tech,4.097532506,Placed
7.739221615,1,Tier 2,USA,300+,3,63.67306132,61.03524164,Cybersecurity,Finance,6.929342565,Placed
6.542603166,3,Tier 2,Canada,100-300,2,57.6888588,54.81348447,Cloud,Tech,6.219956116,Placed
6.235901937,0,Tier 1,USA,100-300,0,68.5333019,68.13403799,Core CS,Tech,4.056173581,Placed
6.380029741,2,Tier 3,Canada,300+,1,62.84705631,64.22064372,Cybersecurity,Other,6.050790898,Not Placed
7.684161206,1,Tier 2,Canada,300+,1,76.07730048,54.73465118,Cybersecurity,Tech,5.033283221,Placed
8.06507125,0,Tier 2,Germany,Top 100,2,94.24879448,61.34091362,Cybersecurity,Manufacturing,5.709925734,Placed
8.994399614,0,Tier 2,India,100-300,1,68.97127299,62.23240935,Core CS,Other,7.464243901,Placed
7.082830523,1,Tier 1,USA,300+,2,63.6955237,56.22385772,AI/ML,Consulting,4.604835839,Not Placed
7.735323339,2,Tier 1,India,300+,1,66.27333689,72.19416589,Core CS,Finance,4.118180085,Not Placed
6.15517536,0,Tier 2,UK,300+,1,76.74300598,62.96541974,AI/ML,Healthcare,3.284588059,Placed
7.658623933,0,Tier 2,Canada,Top 100,3,96.7472966,69.94376229,Core CS,Other,5.969530432,Placed
7.880657119,0,Tier 2,India,300+,1,88.53902192,69.09682625,Data Science,Healthcare,7.499799436,Placed
8.604874311,1,Tier 1,UK,300+,1,64.56269155,65.04447498,Cybersecurity,Manufacturing,5.714698357,Placed
6.434048364,3,Tier 2,USA,300+,3,98.18008374,63.68194221,Cybersecurity,Finance,2.913658001,Not Placed
6.869546429,2,Tier 2,Canada,Top 100,3,89.26025005,51.57511562,Cybersecurity,Tech,4.804525899,Placed
6.565260183,0,Tier 3,Germany,100-300,0,75.56843026,95.96159957,Data Science,Manufacturing,4.505463765,Placed
8.143086166,0,Tier 1,Germany,300+,2,94.90182859,43.67252819,AI/ML,Healthcare,4.565920663,Placed
5.001551186,1,Tier 1,UK,Top 100,1,77.33133927,82.71286937,Core CS,Healthcare,5.597041654,Not Placed
8.033648267,0,Tier 1,Canada,100-300,2,72.84287819,52.43798252,Core CS,Other,4.575436926,Placed
5.434129129,1,Tier 2,Germany,300+,0,68.30980385,34.91684286,AI/ML,Manufacturing,4.075428081,Not Placed
7.171335153,2,Tier 3,Germany,300+,5,65.36483101,54.06750002,Cloud,Consulting,6.128711282,Placed
7.812749779,0,Tier 3,Canada,100-300,2,69.69442954,41.02648377,Cybersecurity,Other,2.340491121,Placed
5.29853321,3,Tier 2,Germany,100-300,1,66.04942065,63.55211757,AI/ML,Finance,5.608358513,Not Placed
6.546635914,2,Tier 2,UK,100-300,2,80.62067623,73.39281211,AI/ML,Healthcare,5.533996321,Not Placed
7.697722485,1,Tier 3,India,300+,1,84.30724412,56.36645056,Cybersecurity,Manufacturing,8.316302126,Not Placed
7.022544926,2,Tier 2,UK,100-300,1,84.01165841,60.27667367,Cloud,Consulting,3.35439116,Placed
5.953778748,4,Tier 3,USA,300+,1,89.75986358,58.37657649,Cloud,Finance,5.658021022,Placed
6.396910309,0,Tier 2,India,Top 100,2,53.10782832,61.03693845,AI/ML,Manufacturing,6.273995289,Placed
7.190185382,3,Tier 2,USA,300+,1,100.0,51.62035825,Data Science,Finance,6.204504779,Not Placed
6.51374241,1,Tier 2,Canada,300+,3,42.84676595,42.69863472,Core CS,Healthcare,3.956171552,Not Placed
6.646520858,0,Tier 2,Canada,300+,1,76.79262129,62.55244573,AI/ML,Manufacturing,6.515300553,Not Placed
7.20330215,0,Tier 3,UK,100-300,1,46.61834453,54.79653695,Cloud,Consulting,7.868851778,Placed
7.611223825,4,Tier 2,Canada,100-300,2,63.88569122,54.84725371,Core CS,Manufacturing,4.171244346,Not Placed
6.892402572,1,Tier 2,India,100-300,2,80.57828724,83.0062313,Data Science,Other,3.931172068,Placed
6.519290259,2,Tier 1,USA,100-300,0,83.51586405,63.7402663,AI/ML,Tech,5.17918613,Not Placed
6.285187926,2,Tier 3,UK,300+,2,75.01589481,68.32131962,Cybersecurity,Consulting,6.842228418,Placed
7.087526777,1,Tier 2,USA,300+,1,68.65067254,76.90537469,Core CS,Finance,3.980523211,Not Placed
7.308599975,1,Tier 2,Canada,300+,1,80.88015873,56.83743455,Cybersecurity,Tech,5.534721059,Placed
6.703508534,0,Tier 3,Germany,Top 100,0,43.54418252,76.01551904,Core CS,Finance,4.150080408,Placed
7.418578549,2,Tier 2,UK,Top 100,0,78.45932091,84.61807774,Cybersecurity,Other,7.087374023,Placed
5.665120593,2,Tier 2,UK,Top 100,1,36.94079203,78.81212415,Core CS,Consulting,6.120588104,Placed
7.798648719,2,Tier 1,Germany,100-300,1,65.87645714,37.52213504,Core CS,Finance,5.796372265,Placed
6.00441084,1,Tier 1,Canada,300+,5,41.03899549,94.98068314,Core CS,Healthcare,2.18212858,Placed
6.862661077,0,Tier 1,India,300+,1,76.79926857,59.90145749,Data Science,Other,3.794653702,Placed
6.412151282,2,Tier 2,UK,100-300,1,58.7434768,40.58347467,Cloud,Consulting,1.376105516,Not Placed
7.762299638,1,Tier 1,Canada,100-300,2,34.55243478,41.66953874,Cybersecurity,Other,5.793219205,Placed
7.771140338,0,Tier 2,India,100-300,5,52.53713856,89.53550123,Data Science,Healthcare,5.299394719,Placed
8.338691157,0,Tier 1,UK,300+,3,91.38909422,53.59116297,Core CS,Finance,5.790328716,Placed
8.015404538,1,Tier 2,USA,100-300,3,95.94952683,81.96026454,Cloud,Tech,4.820463212,Placed
5.49999409,1,Tier 1,USA,100-300,3,78.48439846,82.06077302,Cybersecurity,Other,4.760068072,Placed
7.476023573,1,Tier 1,Germany,100-300,2,54.92853334,56.30478379,Data Science,Other,5.444926601,Placed
8.436702138,1,Tier 2,Canada,300+,0,84.98406999,69.35959095,Core CS,Finance,5.388123613,Not Placed
4.719975913,2,Tier 3,USA,Top 100,1,32.66709857,94.17097028,Cloud,Healthcare,4.22257137,Not Placed
7.179747781,1,Tier 3,UK,100-300,2,74.32193586,68.70643625,Data Science,Finance,7.008974716,Placed
7.979149075,1,Tier 3,Germany,100-300,3,82.9340902,73.85282238,Cybersecurity,Manufacturing,5.798728129,Placed
8.150535361,0,Tier 1,Canada,100-300,1,47.03950546,88.90212424,Cloud,Finance,4.135525094,Placed
7.498469878,1,Tier 2,India,Top 100,4,55.31636856,46.13785523,Cloud,Finance,5.787616606,Placed
5.734221467,5,Tier 2,UK,100-300,0,55.9732747,58.276517,Cloud,Consulting,4.13376626,Not Placed
7.412028214,1,Tier 2,India,300+,0,50.89301318,58.74030169,Cloud,Other,7.066268125,Not Placed
7.704917377,1,Tier 2,USA,300+,1,84.18671593,46.21977589,AI/ML,Manufacturing,5.30969434,Not Placed
6.656292017,1,Tier 2,Germany,100-300,1,82.81700533,54.28477248,Core CS,Manufacturing,6.658588806,Placed
7.320513311,1,Tier 1,Germany,Top 100,3,49.70963004,73.51448396,Data Science,Consulting,2.859144493,Placed
5.312129407,1,Tier 3,India,Top 100,1,83.9863388,61.52618791,Data Science,Healthcare,5.556586285,Not Placed
5.881145941,1,Tier 2,UK,300+,3,71.19698905,59.85961236,Cybersecurity,Finance,4.921219787,Not Placed
7.251303597,1,Tier 2,UK,100-300,1,84.76999593,59.86210765,Cybersecurity,Other,4.250112182,Placed
7.490814378,1,Tier 2,India,300+,0,44.01522038,72.36505051,Data Science,Other,4.500849765,Not Placed
6.508541485,3,Tier 3,India,Top 100,1,68.96567596,70.23832054,Cybersecurity,Manufacturing,6.002259633,Placed
6.229282927,1,Tier 1,India,100-300,0,89.28352563,40.43564601,Cybersecurity,Healthcare,4.628644463,Not Placed
7.567482012,0,Tier 1,UK,100-300,1,75.62679107,68.82906453,Core CS,Manufacturing,3.084347406,Placed
7.158573862,1,Tier 2,UK,300+,1,70.32031166,38.71987502,Data Science,Consulting,8.066630031,Placed
7.741005993,1,Tier 3,India,100-300,2,58.82801614,49.54708102,Data Science,Tech,6.782077459,Placed
8.348011423,1,Tier 1,Germany,Top 100,2,75.90972581,69.53621561,Data Science,Consulting,4.057002655,Placed
